Table (of Game struct)	Id	Field	New text
PlaceMonTxt	1		_(TRANS)_
	2		_(TRANS)_
	3		_(TRANS)_
	4		_(TRANS)_
	5		_(TRANS)_
	6		_(TRANS)_
	7		_(TRANS)_
	8		_(TRANS)_
	9		_(TRANS)_
	10		_(TRANS)_
	11		_(TRANS)_
	12		_(TRANS)_
	13		_(TRANS)_
	14		_(TRANS)_
	15		_(TRANS)_
	16		_(TRANS)_
	17		_(TRANS)_
	18		_(TRANS)_
	19		_(TRANS)_
	20		_(TRANS)_
	21		_(TRANS)_
	22		_(TRANS)_
	23		_(TRANS)_
	24		_(TRANS)_
	25		_(TRANS)_
	26		_(TRANS)_
	27		_(TRANS_CONTEXT:'npcdata')_
	28		_(TRANS_CONTEXT:'npcdata')_
	29		_(TRANS_CONTEXT:'npcdata')_
	30		_(TRANS_CONTEXT:'npcdata')_
	31		_(TRANS_CONTEXT:'npcdata')_
	32		_(TRANS_CONTEXT:'npcdata')_
	33		_(TRANS_CONTEXT:'npcdata')_
	34		_(TRANS_CONTEXT:'npcdata')_
	35		_(TRANS_CONTEXT:'npcdata')_
	36		_(TRANS_CONTEXT:'npcdata')_
	37		_(TRANS_CONTEXT:'npcdata')_
	38		_(TRANS_CONTEXT:'npcdata')_
	39		_(TRANS_CONTEXT:'npcdata')_
	40		_(TRANS_CONTEXT:'npcdata')_
	41		_(TRANS_CONTEXT:'npcdata')_
	42		_(TRANS_CONTEXT:'npcdata')_
	43		_(TRANS_CONTEXT:'npcdata')_
	44		_(TRANS_CONTEXT:'npcdata')_
	45		_(TRANS_CONTEXT:'npcdata')_
	46		_(TRANS_CONTEXT:'npcdata')_
	47		_(TRANS_CONTEXT:'npcdata')_
	48		_(TRANS_CONTEXT:'npcdata')_
	49		_(TRANS_CONTEXT:'npcdata')_
	50		_(TRANS_CONTEXT:'npcdata')_
	51		_(TRANS_CONTEXT:'npcdata')_
	52		_(TRANS_CONTEXT:'npcdata')_
	53		_(TRANS_CONTEXT:'npcdata')_
	54		_(TRANS_CONTEXT:'npcdata')_
	55		_(TRANS_CONTEXT:'npcdata')_
	56		_(TRANS_CONTEXT:'npcdata')_
	57		_(TRANS_CONTEXT:'npcdata')_
	58		_(TRANS_CONTEXT:'npcdata')_
	59		_(TRANS_CONTEXT:'npcdata')_
	60		_(TRANS_CONTEXT:'npcdata')_
	61		_(TRANS_CONTEXT:'npcdata')_
	62		_(TRANS_CONTEXT:'npcdata')_
	63		_(TRANS_CONTEXT:'npcdata')_
	64		_(TRANS_CONTEXT:'npcdata')_
	65		_(TRANS_CONTEXT:'npcdata')_
	66		_(TRANS_CONTEXT:'npcdata')_
	67		_(TRANS_CONTEXT:'npcdata')_
	68		_(TRANS_CONTEXT:'npcdata')_
