Table (of Game struct)	Id	Field	New text
SpcItemsTxt	0	NameAdd	_(TRANS)_
	1	NameAdd	_(TRANS)_
	2	NameAdd	_(TRANS)_
	3	NameAdd	_(TRANS)_
	4	NameAdd	_(TRANS)_
	5	NameAdd	_(TRANS)_
	6	NameAdd	_(TRANS)_
	7	NameAdd	_(TRANS)_
	8	NameAdd	_(TRANS)_
	9	NameAdd	_(TRANS)_
	10	NameAdd	_(TRANS)_
	11	NameAdd	_(TRANS)_
	12	NameAdd	_(TRANS)_
	13	NameAdd	_(TRANS)_
	14	NameAdd	_(TRANS)_
	15	NameAdd	_(TRANS)_
	16	NameAdd	_(TRANS)_
	17	NameAdd	_(TRANS)_
	18	NameAdd	_(TRANS)_
	19	NameAdd	_(TRANS)_
	20	NameAdd	_(TRANS)_
	21	NameAdd	_(TRANS)_
	22	NameAdd	_(TRANS)_
	23	NameAdd	_(TRANS)_
	24	NameAdd	_(TRANS)_
	25	NameAdd	_(TRANS)_
	26	NameAdd	_(TRANS)_
	27	NameAdd	_(TRANS)_
	28	NameAdd	_(TRANS)_
	29	NameAdd	_(TRANS)_
	30	NameAdd	_(TRANS)_
	31	NameAdd	_(TRANS)_
	32	NameAdd	_(TRANS)_
	33	NameAdd	_(TRANS)_
	34	NameAdd	_(TRANS)_
	35	NameAdd	_(TRANS)_
	36	NameAdd	_(TRANS)_
	37	NameAdd	_(TRANS)_
	38	NameAdd	_(TRANS)_
	39	NameAdd	_(TRANS)_
	40	NameAdd	_(TRANS)_
	41	NameAdd	_(TRANS)_
	42	NameAdd	_(TRANS)_
	43	NameAdd	_(TRANS)_
	44	NameAdd	_(TRANS)_
	45	NameAdd	_(TRANS)_
	46	NameAdd	_(TRANS)_
	47	NameAdd	_(TRANS)_
	48	NameAdd	_(TRANS)_
	49	NameAdd	_(TRANS)_
	50	NameAdd	_(TRANS)_
	51	NameAdd	_(TRANS)_
	52	NameAdd	_(TRANS)_
	53	NameAdd	_(TRANS)_
	54	NameAdd	_(TRANS)_
	55	NameAdd	_(TRANS)_
	56	NameAdd	_(TRANS)_
	57	NameAdd	_(TRANS)_
	58	NameAdd	_(TRANS)_
	59	NameAdd	_(TRANS)_
	60	NameAdd	_(TRANS)_
	61	NameAdd	_(TRANS)_
	62	NameAdd	_(TRANS)_
	63	NameAdd	_(TRANS)_
	64	NameAdd	_(TRANS)_
	65	NameAdd	_(TRANS)_
	66	NameAdd	_(TRANS)_
	67	NameAdd	_(TRANS)_
	68	NameAdd	_(TRANS)_
	69	NameAdd	_(TRANS)_
	70	NameAdd	_(TRANS)_
	71	NameAdd	_(TRANS)_
	72	NameAdd	_(TRANS)_
