Table (of Game struct)	Id	Field	New text
SpcItemsTxt	0	BonusStat	_(TRANS)_
	1	BonusStat	_(TRANS)_
	2	BonusStat	_(TRANS)_
	3	BonusStat	_(TRANS)_
	4	BonusStat	_(TRANS)_
	5	BonusStat	_(TRANS)_
	6	BonusStat	_(TRANS)_
	7	BonusStat	_(TRANS)_
	8	BonusStat	_(TRANS)_
	9	BonusStat	_(TRANS)_
	10	BonusStat	_(TRANS)_
	11	BonusStat	_(TRANS)_
	12	BonusStat	_(TRANS)_
	13	BonusStat	_(TRANS)_
	14	BonusStat	_(TRANS)_
	15	BonusStat	_(TRANS)_
	16	BonusStat	_(TRANS)_
	17	BonusStat	_(TRANS)_
	18	BonusStat	_(TRANS)_
	19	BonusStat	_(TRANS)_
	20	BonusStat	_(TRANS)_
	21	BonusStat	_(TRANS)_
	22	BonusStat	_(TRANS)_
	23	BonusStat	_(TRANS)_
	24	BonusStat	_(TRANS)_
	25	BonusStat	_(TRANS)_
	26	BonusStat	_(TRANS)_
	27	BonusStat	_(TRANS)_
	28	BonusStat	_(TRANS)_
	29	BonusStat	_(TRANS)_
	30	BonusStat	_(TRANS)_
	31	BonusStat	_(TRANS)_
	32	BonusStat	_(TRANS)_
	33	BonusStat	_(TRANS)_
	34	BonusStat	_(TRANS)_
	35	BonusStat	_(TRANS)_
	36	BonusStat	_(TRANS)_
	37	BonusStat	_(TRANS)_
	38	BonusStat	_(TRANS)_
	39	BonusStat	_(TRANS)_
	40	BonusStat	_(TRANS)_
	41	BonusStat	_(TRANS)_
	42	BonusStat	_(TRANS)_
	43	BonusStat	_(TRANS)_
	44	BonusStat	_(TRANS)_
	45	BonusStat	_(TRANS)_
	46	BonusStat	_(TRANS)_
	47	BonusStat	_(TRANS)_
	48	BonusStat	_(TRANS)_
	49	BonusStat	_(TRANS)_
	50	BonusStat	_(TRANS)_
	51	BonusStat	_(TRANS)_
	52	BonusStat	_(TRANS)_
	53	BonusStat	_(TRANS)_
	54	BonusStat	_(TRANS)_
	55	BonusStat	_(TRANS)_
	56	BonusStat	_(TRANS)_
	57	BonusStat	_(TRANS)_
	58	BonusStat	_(TRANS)_
	59	BonusStat	_(TRANS)_
	60	BonusStat	_(TRANS)_
	61	BonusStat	_(TRANS)_
	62	BonusStat	_(TRANS)_
	63	BonusStat	_(TRANS)_
	64	BonusStat	_(TRANS)_
	65	BonusStat	_(TRANS)_
	66	BonusStat	_(TRANS)_
	67	BonusStat	_(TRANS)_
	68	BonusStat	_(TRANS)_
	69	BonusStat	_(TRANS)_
	70	BonusStat	_(TRANS)_
	71	BonusStat	_(TRANS)_
	72	BonusStat	_(TRANS)_
